allele,accession,start,end
gene_OGC1383_group_2202,AP028601.1,694527,694435
gene_OGC1383_group_2202,AP028601.1,1204403,1204495
gene_OGC1383_group_2202,LR216013.1,730615,730929
gene_OGC1383_group_2202,LR216013.1,305,466
gene_OGC1383_group_2202,LR216013.1,1320628,1320446
gene_OGC1383_group_2202,LR216013.1,110771,110655
gene_OGC1383_group_2202,LR216013.1,584124,583993
gene_OGC1383_group_2202,LR216013.1,664080,663988
gene_OGC1383_group_2202,LR216013.1,955201,955109
gene_OGC1383_group_2202,AP026923.1,732148,732462
gene_OGC1383_group_2202,AP026923.1,1176795,1176595
gene_OGC1383_group_2202,AP026923.1,2071108,2071332
gene_OGC1383_group_2202,AP026923.1,84325,84125
gene_OGC1383_group_2202,AP026923.1,582582,582451
gene_OGC1383_group_2202,AP026923.1,1306092,1306000
gene_OGC1383_group_2202,AP026923.1,1180827,1180919
gene_OGC1383_group_2202,AP026923.1,663138,663046
gene_OGC1383_group_2202,CP035242.1,1541754,1541440
gene_OGC1383_group_2202,CP035242.1,1608889,1609089
gene_OGC1383_group_2202,CP035242.1,2097964,2098188
gene_OGC1383_group_2202,CP035242.1,952810,952586
gene_OGC1383_group_2202,CP035242.1,1067712,1067894
gene_OGC1383_group_2202,CP035242.1,1063690,1063598
gene_OGC1383_group_2202,CP035242.1,126596,126504
gene_OGC1383_group_2202,CP035242.1,919488,919580
gene_OGC1383_group_2202,CP035243.1,768267,768581
gene_OGC1383_group_2202,CP035243.1,1365706,1365930
gene_OGC1383_group_2202,CP035243.1,1240490,1240290
gene_OGC1383_group_2202,CP035243.1,699878,699678
gene_OGC1383_group_2202,CP035243.1,2112645,2112869
gene_OGC1383_group_2202,CP035243.1,1245891,1246115
gene_OGC1383_group_2202,CP035243.1,129822,129730
gene_OGC1383_group_2202,CP035243.1,1398980,1398888
gene_OGC1383_group_2202,CP053210.1,750616,750930
gene_OGC1383_group_2202,CP053210.1,682339,682139
gene_OGC1383_group_2202,CP053210.1,1339435,1339665
gene_OGC1383_group_2202,CP053210.1,1224087,1223905
gene_OGC1383_group_2202,CP053210.1,1228109,1228201
gene_OGC1383_group_2202,CP053210.1,103029,102937
gene_OGC1383_group_2202,CP053210.1,1372764,1372672
gene_OGC1383_group_2202,CP000919.1,725586,725900
gene_OGC1383_group_2202,CP000919.1,2091864,2092088
gene_OGC1383_group_2202,CP000919.1,98637,98437
gene_OGC1383_group_2202,CP000919.1,653391,653191
gene_OGC1383_group_2202,CP000919.1,1172306,1172124
gene_OGC1383_group_2202,CP000919.1,1177714,1177938
gene_OGC1383_group_2202,CP000919.1,1283512,1283643
gene_OGC1383_group_2202,CP000919.1,1316727,1316635
gene_OGC1383_group_2202,LR536841.1,786242,786556
gene_OGC1383_group_2202,LR536841.1,133042,132842
gene_OGC1383_group_2202,LR536841.1,1229708,1229526
gene_OGC1383_group_2202,LR536841.1,1362244,1362152
gene_OGC1383_group_2202,LR536841.1,1233724,1233816
gene_OGC1383_group_2202,LR536841.1,706018,705926
gene_OGC1383_group_2202,CP051650.1,727019,727333
gene_OGC1383_group_2202,CP051650.1,83772,83590
gene_OGC1383_group_2202,CP051650.1,1182852,1182670
gene_OGC1383_group_2202,CP051650.1,1314344,1314252
gene_OGC1383_group_2202,CP051650.1,1186870,1186962
gene_OGC1383_group_2202,CP051650.1,660256,660164
gene_OGC1383_group_2202,CP132060.1,727206,727520
gene_OGC1383_group_2202,CP132060.1,83772,83590
gene_OGC1383_group_2202,CP132060.1,1183056,1182874
gene_OGC1383_group_2202,CP132060.1,1314549,1314457
gene_OGC1383_group_2202,CP132060.1,1187075,1187167
gene_OGC1383_group_2202,CP132060.1,660443,660351
gene_OGC1383_group_2202,CP132059.1,727207,727521
gene_OGC1383_group_2202,CP132059.1,83772,83590
gene_OGC1383_group_2202,CP132059.1,1183067,1182885
gene_OGC1383_group_2202,CP132059.1,1314559,1314467
gene_OGC1383_group_2202,CP132059.1,660444,660352
gene_OGC1383_group_2202,CP132059.1,1187126,1187176
gene_OGC1383_group_2202,CP132059.1,1187085,1187132
gene_OGC1383_group_2202,CP067363.1,750802,751116
gene_OGC1383_group_2202,CP067363.1,682518,682318
gene_OGC1383_group_2202,CP067363.1,1339767,1339991
gene_OGC1383_group_2202,CP067363.1,1224366,1224184
gene_OGC1383_group_2202,CP067363.1,103038,102946
gene_OGC1383_group_2202,CP067363.1,1228388,1228480
gene_OGC1383_group_2202,CP067363.1,1373088,1372996
gene_OGC1383_group_2202,LR216018.1,828438,828752
gene_OGC1383_group_2202,LR216018.1,1279253,1279053
gene_OGC1383_group_2202,LR216018.1,22911,23072
gene_OGC1383_group_2202,LR216018.1,1405720,1405628
gene_OGC1383_group_2202,LR216018.1,761465,761385
gene_OGC1383_group_2202,LR216018.1,749444,749367
gene_OGC1383_group_2202,LR216018.1,188980,188903
gene_OGC1383_group_2202,LR216031.1,717404,717718
gene_OGC1383_group_2202,LR216031.1,1159640,1159440
gene_OGC1383_group_2202,LR216031.1,73861,73661
gene_OGC1383_group_2202,LR216031.1,1250370,1250501
gene_OGC1383_group_2202,LR216031.1,1946854,1946985
gene_OGC1383_group_2202,LR216031.1,650315,650223
gene_OGC1383_group_2202,LR216031.1,1283635,1283543
gene_OGC1383_group_2202,LR216016.1,829537,829851
gene_OGC1383_group_2202,LR216016.1,1329774,1329574
gene_OGC1383_group_2202,LR216016.1,82105,82374
gene_OGC1383_group_2202,LR216016.1,1482925,1482833
gene_OGC1383_group_2202,LR216016.1,194124,194032
gene_OGC1383_group_2202,LR216016.1,762269,762177
gene_OGC1383_group_2202,LR216016.1,1341794,1341886
gene_OGC1383_group_2202,LR216026.1,756298,756612
gene_OGC1383_group_2202,LR216026.1,1196991,1196791
gene_OGC1383_group_2202,LR216026.1,1287442,1287666
gene_OGC1383_group_2202,LR216026.1,100742,100560
gene_OGC1383_group_2202,LR216026.1,2034471,2034632
gene_OGC1383_group_2202,LR216026.1,688742,688560
gene_OGC1383_group_2202,LR216026.1,1322162,1322070
gene_OGC1383_group_2202,LR216049.1,770655,770969
gene_OGC1383_group_2202,LR216049.1,703417,703217
gene_OGC1383_group_2202,LR216049.1,209,370
gene_OGC1383_group_2202,LR216049.1,1232198,1231998
gene_OGC1383_group_2202,LR216049.1,1237599,1237823
gene_OGC1383_group_2202,LR216049.1,143698,143585
gene_OGC1383_group_2202,LR216049.1,1366154,1366062
gene_OGC1383_group_2202,FQ312029.1,727197,727511
gene_OGC1383_group_2202,FQ312029.1,1226321,1226121
gene_OGC1383_group_2202,FQ312029.1,1353416,1353216
gene_OGC1383_group_2202,FQ312029.1,660885,660703
gene_OGC1383_group_2202,FQ312029.1,86711,86598
gene_OGC1383_group_2202,FQ312029.1,1316829,1316960
gene_OGC1383_group_2202,FQ312029.1,2065029,2065160
gene_OGC1383_group_2202,CP035897.1,725119,725433
gene_OGC1383_group_2202,CP035897.1,1204347,1204147
gene_OGC1383_group_2202,CP035897.1,657520,657320
gene_OGC1383_group_2202,CP035897.1,1333203,1333003
gene_OGC1383_group_2202,CP035897.1,2073315,2073476
gene_OGC1383_group_2202,CP035897.1,1296615,1296746
gene_OGC1383_group_2202,CP035897.1,86863,86771
gene_OGC1383_group_2202,CP035236.1,755460,755774
gene_OGC1383_group_2202,CP035236.1,86916,86716
gene_OGC1383_group_2202,CP035236.1,1228982,1229182
gene_OGC1383_group_2202,CP035236.1,1362407,1362207
gene_OGC1383_group_2202,CP035236.1,1224961,1224761
gene_OGC1383_group_2202,CP035236.1,687888,687706
gene_OGC1383_group_2202,CP035236.1,2071465,2071626
gene_OGC1383_group_2202,LR216021.1,788535,788849
gene_OGC1383_group_2202,LR216021.1,1338133,1338357
gene_OGC1383_group_2202,LR216021.1,1231731,1231531
gene_OGC1383_group_2202,LR216021.1,130207,130091
gene_OGC1383_group_2202,LR216021.1,1372059,1371967
gene_OGC1383_group_2202,LR216021.1,711557,711444
gene_OGC1383_group_2202,LR216021.1,1371973,1371884
gene_OGC1383_group_2202,LR216021.1,723147,723055
gene_OGC1383_group_2202,LR216032.1,715728,716042
gene_OGC1383_group_2202,LR216032.1,93761,93561
gene_OGC1383_group_2202,LR216032.1,648947,648747
gene_OGC1383_group_2202,LR216032.1,1339998,1339798
gene_OGC1383_group_2202,LR216032.1,1191698,1191498
gene_OGC1383_group_2202,LR216032.1,2038120,2038281
gene_OGC1383_group_2202,LR216032.1,1195811,1195903
gene_OGC1383_group_2202,LR216032.1,1191786,1191709
gene_OGC1383_group_2202,LR129841.1,732986,733300
gene_OGC1383_group_2202,LR129841.1,1236839,1236639
gene_OGC1383_group_2202,LR129841.1,1363934,1363734
gene_OGC1383_group_2202,LR129841.1,2081122,2081283
gene_OGC1383_group_2202,LR129841.1,666585,666403
gene_OGC1383_group_2202,LR129841.1,86566,86453
gene_OGC1383_group_2202,LR129841.1,1327347,1327478
gene_OGC1383_group_2202,CP035262.1,731322,731636
gene_OGC1383_group_2202,CP035262.1,1235197,1234997
gene_OGC1383_group_2202,CP035262.1,664930,664730
gene_OGC1383_group_2202,CP035262.1,1325402,1325626
gene_OGC1383_group_2202,CP035262.1,2088267,2088428
gene_OGC1383_group_2202,CP035262.1,86241,86128
gene_OGC1383_group_2202,CP035262.1,1360496,1360404
gene_OGC1383_group_2202,CP035254.1,783905,784219
gene_OGC1383_group_2202,CP035254.1,1226344,1226144
gene_OGC1383_group_2202,CP035254.1,717355,717155
gene_OGC1383_group_2202,CP035254.1,142900,142718
gene_OGC1383_group_2202,CP035254.1,1339071,1339202
gene_OGC1383_group_2202,CP035254.1,2089237,2089368
gene_OGC1383_group_2202,CP035254.1,1372448,1372356
gene_OGC1383_group_2202,CP035254.1,1230394,1230486
gene_OGC1383_group_2202,LR216065.1,707050,707364
gene_OGC1383_group_2202,LR216065.1,1185468,1185268
gene_OGC1383_group_2202,LR216065.1,1312550,1312350
gene_OGC1383_group_2202,LR216065.1,2077973,2078134
gene_OGC1383_group_2202,LR216065.1,638774,638592
gene_OGC1383_group_2202,LR216065.1,66778,66665
gene_OGC1383_group_2202,LR216065.1,1275963,1276094
gene_OGC1383_group_2202,CP025076.1,2048813,2049127
gene_OGC1383_group_2202,CP025076.1,1380266,1380066
gene_OGC1383_group_2202,CP025076.1,410696,410896
gene_OGC1383_group_2202,CP025076.1,544121,543921
gene_OGC1383_group_2202,CP025076.1,406675,406475
gene_OGC1383_group_2202,CP025076.1,1981240,1981058
gene_OGC1383_group_2202,CP025076.1,1261238,1261399
gene_OGC1383_group_2202,CP035253.1,757826,758140
gene_OGC1383_group_2202,CP035253.1,1200266,1200066
gene_OGC1383_group_2202,CP035253.1,691275,691075
gene_OGC1383_group_2202,CP035253.1,103483,103301
gene_OGC1383_group_2202,CP035253.1,1313040,1313171
gene_OGC1383_group_2202,CP035253.1,2101554,2101685
gene_OGC1383_group_2202,CP035253.1,1346417,1346325
gene_OGC1383_group_2202,CP035253.1,1204316,1204408
gene_OGC1383_group_2202,AP026932.1,722606,722920
gene_OGC1383_group_2202,AP026932.1,1258890,1258690
gene_OGC1383_group_2202,AP026932.1,2109677,2109901
gene_OGC1383_group_2202,AP026932.1,1262870,1263070
gene_OGC1383_group_2202,AP026932.1,656575,656393
gene_OGC1383_group_2202,AP026932.1,1356963,1357094
gene_OGC1383_group_2202,AP026932.1,1390140,1390048
gene_OGC1383_group_2202,AP026932.1,90896,90804
gene_OGC1383_group_2202,CP035263.1,732763,733077
gene_OGC1383_group_2202,CP035263.1,1234699,1234499
gene_OGC1383_group_2202,CP035263.1,1361794,1361594
gene_OGC1383_group_2202,CP035263.1,666362,666180
gene_OGC1383_group_2202,CP035263.1,85608,85495
gene_OGC1383_group_2202,CP035263.1,1325207,1325338
gene_OGC1383_group_2202,CP035263.1,2117058,2117189
gene_OGC1383_group_2202,LR595848.1,768449,768763
gene_OGC1383_group_2202,LR595848.1,1272320,1272120
gene_OGC1383_group_2202,LR595848.1,1400716,1400516
gene_OGC1383_group_2202,LR595848.1,2122479,2122640
gene_OGC1383_group_2202,LR595848.1,702048,701866
gene_OGC1383_group_2202,LR595848.1,121883,121770
gene_OGC1383_group_2202,LR595848.1,1364129,1364260
gene_OGC1383_group_2202,LR216028.1,757767,758081
gene_OGC1383_group_2202,LR216028.1,1305899,1306099
gene_OGC1383_group_2202,LR216028.1,74357,74175
gene_OGC1383_group_2202,LR216028.1,1301842,1301642
gene_OGC1383_group_2202,LR216028.1,691531,691349
gene_OGC1383_group_2202,LR216028.1,1319773,1319904
gene_OGC1383_group_2202,LR216028.1,1440908,1440816
gene_OGC1383_group_2202,CP137107.1,340052,339738
gene_OGC1383_group_2202,CP137107.1,1982400,1982600
gene_OGC1383_group_2202,CP137107.1,1122836,1122612
gene_OGC1383_group_2202,CP137107.1,1978420,1978220
gene_OGC1383_group_2202,CP137107.1,406083,406265
gene_OGC1383_group_2202,CP137107.1,1882958,1882827
gene_OGC1383_group_2202,CP137107.1,1849781,1849873
gene_OGC1383_group_2202,CP137107.1,966254,966346
gene_OGC1383_group_2202,CP026549.1,751788,752102
gene_OGC1383_group_2202,CP026549.1,1253844,1253644
gene_OGC1383_group_2202,CP026549.1,2180892,2181053
gene_OGC1383_group_2202,CP026549.1,685387,685205
gene_OGC1383_group_2202,CP026549.1,1411736,1411867
gene_OGC1383_group_2202,CP026549.1,87167,87054
gene_OGC1383_group_2202,CP026549.1,1448017,1447925
gene_OGC1383_group_2202,CP001033.1,751788,752102
gene_OGC1383_group_2202,CP001033.1,1253844,1253644
gene_OGC1383_group_2202,CP001033.1,2180892,2181053
gene_OGC1383_group_2202,CP001033.1,685387,685205
gene_OGC1383_group_2202,CP001033.1,87167,87054
gene_OGC1383_group_2202,CP001033.1,1411736,1411867
gene_OGC1383_group_2202,CP001033.1,1448017,1447925
gene_OGC1383_group_2202,LR216057.1,771501,771815
gene_OGC1383_group_2202,LR216057.1,1223530,1223330
gene_OGC1383_group_2202,LR216057.1,232,456
gene_OGC1383_group_2202,LR216057.1,115629,115447
gene_OGC1383_group_2202,LR216057.1,703840,703640
gene_OGC1383_group_2202,LR216057.1,1331518,1331649
gene_OGC1383_group_2202,LR216057.1,1364444,1364352
gene_OGC1383_group_2202,LR216047.1,786987,787301
gene_OGC1383_group_2202,LR216047.1,143440,143240
gene_OGC1383_group_2202,LR216047.1,1247917,1247735
gene_OGC1383_group_2202,LR216047.1,1253391,1253597
gene_OGC1383_group_2202,LR216047.1,1394550,1394458
gene_OGC1383_group_2202,LR216047.1,718437,718357
gene_OGC1383_group_2202,CP000918.1,782536,782850
gene_OGC1383_group_2202,CP000918.1,715472,715272
gene_OGC1383_group_2202,CP000918.1,128415,128233
gene_OGC1383_group_2202,CP000918.1,1266567,1266367
gene_OGC1383_group_2202,CP000918.1,2156329,2156535
gene_OGC1383_group_2202,CP000918.1,1190238,1190014
gene_OGC1383_group_2202,CP000918.1,1373128,1373352
gene_OGC1383_group_2202,CP000918.1,1406724,1406632
gene_OGC1383_group_2202,CP000918.1,381203,381072
gene_OGC1383_group_2202,CP155533.1,747790,748104
gene_OGC1383_group_2202,CP155533.1,680562,680362
gene_OGC1383_group_2202,CP155533.1,89709,89527
gene_OGC1383_group_2202,CP155533.1,1303981,1303781
gene_OGC1383_group_2202,CP155533.1,2176090,2176296
gene_OGC1383_group_2202,CP155533.1,1227652,1227428
gene_OGC1383_group_2202,CP155533.1,1409666,1409890
gene_OGC1383_group_2202,CP155533.1,1443262,1443170
gene_OGC1383_group_2202,CP155533.1,344577,344446
gene_OGC1383_group_2202,CP137113.1,1864795,1865109
gene_OGC1383_group_2202,CP137113.1,1059616,1059774
gene_OGC1383_group_2202,CP137113.1,1182207,1182091
gene_OGC1383_group_2202,CP137113.1,316907,316815
gene_OGC1383_group_2202,CP137113.1,171290,171198
gene_OGC1383_group_2202,CP137113.1,1782097,1782005
gene_OGC1383_group_2202,CP137113.1,1793686,1793594
gene_OGC1383_group_2202,CP137113.1,174772,174849
gene_OGC1383_group_2202,AP026914.1,1264077,1263763
gene_OGC1383_group_2202,AP026914.1,92148,91948
gene_OGC1383_group_2202,AP026914.1,1330527,1330727
gene_OGC1383_group_2202,AP026914.1,2063075,2063236
gene_OGC1383_group_2202,AP026914.1,793312,793512
gene_OGC1383_group_2202,AP026914.1,789290,789198
gene_OGC1383_group_2202,AP026914.1,657551,657643
gene_OGC1383_group_2202,CP137108.1,1907921,1908235
gene_OGC1383_group_2202,CP137108.1,964966,965166
gene_OGC1383_group_2202,CP137108.1,1096542,1096381
gene_OGC1383_group_2202,CP137108.1,214070,213888
gene_OGC1383_group_2202,CP137108.1,339466,339374
gene_OGC1383_group_2202,CP137108.1,375257,375349
gene_OGC1383_group_2202,CP137104.1,1907921,1908235
gene_OGC1383_group_2202,CP137104.1,964966,965166
gene_OGC1383_group_2202,CP137104.1,1096542,1096381
gene_OGC1383_group_2202,CP137104.1,214070,213888
gene_OGC1383_group_2202,CP137104.1,339466,339374
gene_OGC1383_group_2202,CP137104.1,375257,375349
gene_OGC1383_group_2202,AP028607.1,737101,737415
gene_OGC1383_group_2202,AP028607.1,1226361,1226161
gene_OGC1383_group_2202,AP028607.1,670317,670117
gene_OGC1383_group_2202,AP028607.1,2115005,2115166
gene_OGC1383_group_2202,AP028607.1,125351,125205
gene_OGC1383_group_2202,AP028607.1,1380838,1380746
gene_OGC1383_group_2202,AP028607.1,1229834,1229911
gene_OGC1383_group_2202,AP028609.1,748088,748402
gene_OGC1383_group_2202,AP028609.1,2089841,2090065
gene_OGC1383_group_2202,AP028609.1,89948,89748
gene_OGC1383_group_2202,AP028609.1,1255749,1255567
gene_OGC1383_group_2202,AP028609.1,1399286,1399194
gene_OGC1383_group_2202,AP028609.1,683114,683022
gene_OGC1383_group_2202,AP028609.1,1259197,1259274
gene_OGC1383_group_2202,LR216062.1,686435,686749
gene_OGC1383_group_2202,LR216062.1,1977701,1977925
gene_OGC1383_group_2202,LR216062.1,1198980,1198798
gene_OGC1383_group_2202,LR216062.1,65100,64954
gene_OGC1383_group_2202,LR216062.1,1313976,1313884
gene_OGC1383_group_2202,LR216062.1,619417,619325
gene_OGC1383_group_2202,AP026930.1,705374,705688
gene_OGC1383_group_2202,AP026930.1,2006839,2007063
gene_OGC1383_group_2202,AP026930.1,1172704,1172522
gene_OGC1383_group_2202,AP026930.1,85053,84907
gene_OGC1383_group_2202,AP026930.1,1289138,1289046
gene_OGC1383_group_2202,AP026930.1,638354,638262
gene_OGC1383_group_2202,CP019299.1,699013,699327
gene_OGC1383_group_2202,CP019299.1,2009556,2009780
gene_OGC1383_group_2202,CP019299.1,1209561,1209379
gene_OGC1383_group_2202,CP019299.1,84948,84802
gene_OGC1383_group_2202,CP019299.1,1324555,1324463
gene_OGC1383_group_2202,CP019299.1,631994,631902
gene_OGC1383_group_2202,LR216052.1,713265,713579
gene_OGC1383_group_2202,LR216052.1,1180986,1180804
gene_OGC1383_group_2202,LR216052.1,81302,81123
gene_OGC1383_group_2202,LR216052.1,634063,633971
gene_OGC1383_group_2202,LR216052.1,646074,645982
gene_OGC1383_group_2202,LR216052.1,1316424,1316332
gene_OGC1383_group_2202,LR216052.1,351306,351184
gene_OGC1383_group_2202,AP026915.1,753650,753964
gene_OGC1383_group_2202,AP026915.1,1209635,1209435
gene_OGC1383_group_2202,AP026915.1,2029093,2029317
gene_OGC1383_group_2202,AP026915.1,122832,122686
gene_OGC1383_group_2202,AP026915.1,1343744,1343652
gene_OGC1383_group_2202,AP026915.1,686629,686537
gene_OGC1383_group_2202,CP137114.1,274203,273889
gene_OGC1383_group_2202,CP137114.1,940601,940801
gene_OGC1383_group_2202,CP137114.1,1887578,1887378
gene_OGC1383_group_2202,CP137114.1,689382,689158
gene_OGC1383_group_2202,CP137114.1,1891607,1891807
gene_OGC1383_group_2202,CP137114.1,340950,341132
gene_OGC1383_group_2202,CP137114.1,1794948,1794817
gene_OGC1383_group_2202,CP137114.1,1067191,1067060
gene_OGC1383_group_2202,CP137114.1,1759824,1759916
gene_OGC1383_group_2202,CP035261.1,769624,769938
gene_OGC1383_group_2202,CP035261.1,697857,697657
gene_OGC1383_group_2202,CP035261.1,1351932,1352156
gene_OGC1383_group_2202,CP035261.1,2056394,2056618
gene_OGC1383_group_2202,CP035261.1,1226755,1226573
gene_OGC1383_group_2202,CP035261.1,1232162,1232386
gene_OGC1383_group_2202,CP035261.1,126092,126000
gene_OGC1383_group_2202,CP035261.1,1385405,1385313
gene_OGC1383_group_2202,CP031245.1,1284930,1285244
gene_OGC1383_group_2202,CP031245.1,1741860,1741678
gene_OGC1383_group_2202,CP031245.1,652925,652746
gene_OGC1383_group_2202,CP031245.1,1217965,1217873
gene_OGC1383_group_2202,CP031245.1,1205955,1205863
gene_OGC1383_group_2202,CP031245.1,1883651,1883559
gene_OGC1383_group_2202,CP031245.1,1745328,1745405
gene_OGC1383_group_2202,CP031245.1,923096,922974
gene_OGC1383_group_2202,AP018938.1,754535,754849
gene_OGC1383_group_2202,AP018938.1,1211465,1211283
gene_OGC1383_group_2202,AP018938.1,122338,122159
gene_OGC1383_group_2202,AP018938.1,687570,687478
gene_OGC1383_group_2202,AP018938.1,675560,675468
gene_OGC1383_group_2202,AP018938.1,1353256,1353164
gene_OGC1383_group_2202,AP018938.1,1214933,1215010
gene_OGC1383_group_2202,AP018938.1,392509,392387
gene_OGC1649_group_1444,CP139862.1,709516,708149
gene_OGC1649_group_1444,CP139862.1,1437331,1437942
gene_OGC1649_group_1444,CP035241.1,311168,312535
gene_OGC1649_group_1444,CP035241.1,1596626,1596015
gene_OGC1649_group_1444,CR931644.1,5161,6528
gene_OGC1649_group_1444,AF316641.1,5154,6521
gene_OGC1649_group_1444,AJ239004.1,5782,7149
gene_OGC1649_group_1444,CR931713.1,5177,6544
gene_OGC1649_group_1444,LR536837.1,386073,387440
gene_OGC1649_group_1444,LR536837.1,1724937,1724326
gene_OGC1649_group_1444,LR216027.1,417001,418368
gene_OGC1649_group_1444,LR216027.1,1703878,1703267
gene_OGC1649_group_1444,LR216014.1,341971,343338
gene_OGC1649_group_1444,LR216014.1,1643098,1642487
gene_OGC1649_group_1444,CP137113.1,1423603,1424970
gene_OGC1649_group_1444,CP137113.1,672914,672303
gene_OGC1649_group_1444,OX244288.1,364468,365835
gene_OGC1649_group_1444,OX244288.1,1712851,1712240
gene_OGC1649_group_1444,KF651230.1,1,1368
gene_OGC1649_group_1444,JF911493.1,3594,4961
gene_OGC1649_group_1444,JF911490.1,3594,4961
gene_OGC1649_group_1444,JF911488.1,3594,4961
gene_OGC1649_group_1444,LR536835.1,366669,368036
gene_OGC1649_group_1444,LR536835.1,1651084,1650473
gene_OGC1649_group_1444,LT594600.1,3930,5297
gene_OGC1649_group_1444,AP028610.1,319987,321354
